:START_ID,:END_ID,name,:TYPE
e28797,e43044,职务,职务
e26983,e26983,中文名,中文名
e26983,e44220,国籍,国籍
e26983,e46191,逝世日期,逝世日期
e26983,e41827,出生日期,出生日期
e50319,e50319,中文名,中文名
e50319,e7994,外文名,外文名
e7005,e44220,国籍,国籍
e7005,e31582,民族,民族
e7005,e38687,出生地,出生地
e7005,e23407,出生日期,出生日期
e7005,e21716,逝世日期,逝世日期
e7005,e34271,职业,职业
e7005,e7005,中文名,中文名
e20470,e6531,职业,职业
e20470,e32320,主要成就,主要成就
e44782,e44782,中文名,中文名
e20470,e20470,中文名,中文名
e44782,e35375,基础,基础
e44782,e11472,分类,分类
e44782,e40859,目的,目的
e13094,e2215,职业,职业
e13094,e13094,中文名,中文名
e13094,e31769,参加革命时间,参加革命时间
e51129,e44220,国籍,国籍
e51129,e51129,中文名,中文名
e51129,e50953,出生地,出生地
e51129,e16888,逝世日期,逝世日期
e51129,e19503,代表作品,代表作品
e24731,e29407,职业,职业
e51129,e13590,民族,民族
e24731,e48108,所属军队,所属军队
e24731,e24731,中文名,中文名
e24731,e23117,参加革命时间,参加革命时间
e26326,e26326,中文名,中文名
e26326,e22803,出生地,出生地
e26326,e36096,出生日期,出生日期
e14680,e7217,中文名,中文名
e14680,e46146,外文名,外文名
e14680,e4817,类别,类别
e14680,e23615,作用,作用
e14680,e30911,性质,性质
e14680,e35074,国别,国别
e14259,e14259,中文名,中文名
e14259,e43203,别名,别名
e21807,e21807,中文名,中文名
e21807,e50064,出生日期,出生日期
e21807,e28479,担任职务,担任职务
e21807,e26235,逝世日期,逝世日期
e21807,e2215,职业,职业
e32626,e32626,中文名,中文名
e32626,e43500,出生地,出生地
e32626,e44220,国籍,国籍
e32626,e28304,逝世日期,逝世日期
e32626,e7332,原名,原名
e32626,e38494,出生日期,出生日期
e32626,e43657,性别,性别
e20851,e20851,中文名,中文名
e20851,e44220,国籍,国籍
e20851,e25747,逝世日期,逝世日期
e20851,e23407,出生日期,出生日期
e11,e11,中文名,中文名
e11,e24766,出生日期,出生日期
e11,e16231,逝世日期,逝世日期
e31020,e31020,中文名,中文名
e31020,e44220,国籍,国籍
e31020,e40141,主要成就,主要成就
e31020,e22060,出生地,出生地
e32745,e32745,中文名,中文名
e32745,e33552,出生日期,出生日期
e32745,e46249,逝世日期,逝世日期
e32745,e35079,国籍,国籍
e32745,e44033,职业,职业
e32745,e42431,民族,民族
e31574,e20992,名称,名称
e31574,e14626,结果,结果
e31574,e44299,参战方,参战方
e31574,e25734,地点,地点
e31574,e11985,伤亡情况,伤亡情况
e42453,e42453,中文名,中文名
e42453,e44220,国籍,国籍
e42453,e30107,逝世日期,逝世日期
e42453,e2215,职业,职业
e42453,e32737,政治面貌,政治面貌
e42453,e14376,出生日期,出生日期
e13641,e13641,中文名,中文名
e13641,e36342,外文名,外文名
e13641,e44583,国家,国家
e13641,e27478,长,长
e13641,e22112,翼展,翼展
e13641,e13641,中文名,中文名
e13641,e36342,外文名,外文名
e13641,e27478,长,长
e13641,e22112,翼展,翼展
e13641,e44583,国家,国家
e34499,e34499,中文名,中文名
e34499,e31582,民族,民族
e34499,e43195,主要成就,主要成就
e34499,e48421,前任,前任
e34499,e22874,职业,职业
e15545,e15545,中文名,中文名
e15545,e6128,出生日期,出生日期
e15545,e21254,逝世日期,逝世日期
e15545,e32737,政治面貌,政治面貌
e28570,e6428,中文名,中文名
e28570,e44220,国家,国家
e51322,e51322,中文名,中文名
e51322,e44220,国籍,国籍
e51322,e44841,出生地,出生地
e51322,e40243,出生日期,出生日期
e51322,e28304,逝世日期,逝世日期
e51322,e2215,职业,职业
e51322,e11903,主要成就,主要成就
e51322,e31582,民族,民族
e5539,e5539,本名,本名
e5539,e32733,所处时代,所处时代
e5539,e43657,性别,性别
e5539,e4100,出生地,出生地
e8075,e8075,中文名,中文名
e8075,e35682,旋转角度,旋转角度
e8075,e31463,磨头转速,磨头转速
e8075,e49439,最大磨刀宽度,最大磨刀宽度
e38107,e38107,中文名,中文名
e38107,e47551,出生日期,出生日期
e38107,e39687,出生地,出生地
e38107,e2215,职业,职业
e17745,e17745,中文名,中文名
e17745,e22351,籍贯,籍贯
e17745,e37366,出生日期,出生日期
e17745,e44847,职业,职业
e17745,e11909,逝世日期,逝世日期
e26900,e26900,中文名,中文名
e26900,e43657,性别,性别
e26900,e468,逝世日期,逝世日期
e51016,e51016,中文名,中文名
e51016,e24389,外文名,外文名
e51016,e14837,主要成就,主要成就
e51016,e30550,简介,简介
e51016,e43657,性别,性别
e26900,e16674,出生日期,出生日期
e9783,e19102,中文名,中文名
e9783,e9783,外文名,外文名
e9783,e22521,注册人数：,注册人数：
e9783,e46885,成立时间：,成立时间：
e41663,e41663,本名,本名
e41663,e33258,出生时间,出生时间
e41663,e26235,去世时间,去世时间
e34706,e34706,中文名,中文名
e34706,e32815,品牌,品牌
e34706,e26491,型号,型号
e34706,e48505,类型,类型
e38427,e38427,中文名,中文名
e38427,e44220,国籍,国籍
e38427,e15370,逝世日期,逝世日期
e38427,e4172,出生日期,出生日期
e29156,e29156,中文名,中文名
e29156,e44220,国籍,国籍
e29156,e43657,性别,性别
e29156,e13590,民族,民族
e25389,e44220,国籍,国籍
e25389,e31582,民族,民族
e25389,e30136,出生日期,出生日期
e25389,e21254,逝世日期,逝世日期
e25389,e25389,中文名,中文名
e33242,e33242,中文名,中文名
e33242,e50244,外文名,外文名
e33242,e40393,例如,例如
e33242,e2328,代号组成,代号组成
e29424,e29424,本名,本名
e29424,e29615,字号,字号
e29424,e40107,去世时间,去世时间
e50143,e50143,中文名,中文名
e29424,e41971,出生时间,出生时间
e50143,e7610,出生地,出生地
e50143,e2152,逝世日期,逝世日期
e50143,e46453,出生日期,出生日期
e42440,e42440,公司名称,公司名称
e42440,e24394,成立时间,成立时间
e42440,e29639,公司性质,公司性质
e42440,e10862,理念,理念
e14033,e14033,中文名,中文名
e14033,e43588,时间,时间
e14033,e36267,交接方,交接方
e14033,e11444,制造方,制造方
e17868,e17868,中文名,中文名
e17868,e31582,民族,民族
e17868,e43657,性别,性别
e17868,e38409,出生日期,出生日期
e17868,e44220,国籍,国籍
e11769,e11769,本名,本名
e18068,e18068,名称,名称
e18068,e46001,地点,地点
e18068,e46170,结果,结果
e18068,e37653,主要指挥官,主要指挥官
e18068,e11592,时间,时间
e18068,e18068,名称,名称
e18068,e46001,地点,地点
e18068,e46170,结果,结果
e18068,e37653,主要指挥官,主要指挥官
e12278,e37902,中文名,中文名
e12278,e26202,外文名,外文名
e12278,e42633,又称,又称
e12278,e53260,身份,身份
e12278,e10093,出生年代,出生年代
e12278,e12865,去世年代,去世年代
e2248,e2248,中文名,中文名
e2248,e25657,出生日期,出生日期
e2248,e2215,职业,职业
e2248,e8960,出生地,出生地
e14472,e14472,中文名,中文名
e14472,e44220,国籍,国籍
e14472,e4381,逝世日期,逝世日期
e14472,e2215,职业,职业
e18068,e11592,时间,时间
e5905,e5905,本名,本名
e5905,e10897,别称,别称
e5905,e33752,所处时代,所处时代
e5905,e25327,出生地,出生地
e5905,e33657,出生时间,出生时间
e5905,e8716,去世时间,去世时间
e5905,e18620,主要成就,主要成就
e5905,e7823,官职,官职
e5905,e43259,谥号,谥号
e5905,e52826,追赠,追赠
e5905,e26462,字号,字号
e9976,e9976,中文名,中文名
e9976,e39910,出生地,出生地
e9976,e19681,墓号,墓号
e9976,e4381,逝世日期,逝世日期
e7361,e28283,中文名,中文名
e7361,e44220,国籍,国籍
e7361,e49880,出生日期,出生日期
e7361,e51431,逝世日期,逝世日期
e7361,e31582,民族,民族
e20959,e20959,中文名,中文名
e20959,e44220,国籍,国籍
e20959,e5366,逝世日期,逝世日期
e20959,e3318,出生日期,出生日期
e7553,e44220,国籍,国籍
e7553,e48644,出生日期,出生日期
e7553,e16231,逝世日期,逝世日期
e7553,e7553,中文名,中文名
e45039,e45039,中文名,中文名
e45039,e44220,国籍,国籍
e45039,e31751,出生地,出生地
e45039,e15100,逝世日期,逝世日期
e45039,e31851,职业,职业
e45039,e52475,主要成就,主要成就
e45039,e31582,民族,民族
e43363,e43363,中文名,中文名
e43363,e26651,职务,职务
e43363,e17524,参加革命时间,参加革命时间
e42746,e47762,中文名,中文名
e42746,e29544,外文名,外文名
e42746,e9051,系列,系列
e42746,e13950,说明,说明
e27755,e27755,中文名,中文名
e27755,e20070,发布机关,发布机关
e27755,e20923,类别,类别
e27755,e22809,施行时间,施行时间
e27755,e22809,通过时间,通过时间
e19289,e31582,民族,民族
e19289,e17891,出生日期,出生日期
e19289,e35396,逝世日期,逝世日期
e19289,e19289,中文名,中文名
e40380,e40380,中文名,中文名
e40380,e23117,参加革命时间,参加革命时间
e40380,e23117,牺牲时间,牺牲时间
e40380,e37127,职务,职务
e6186,e6186,中文名,中文名
e6186,e44220,国籍,国籍
e6186,e36300,逝世日期,逝世日期
e6186,e24867,出生日期,出生日期
e41318,e41318,中文名,中文名
e41318,e44220,国籍,国籍
e41318,e52198,出生地,出生地
e41318,e50203,出生日期,出生日期
e41318,e40932,逝世日期,逝世日期
e41318,e20704,职业,职业
e41318,e41812,信仰,信仰
e41318,e43657,性别,性别
e41318,e31582,民族,民族
e42193,e42193,中文名,中文名
e42193,e40041,保修政策,保修政策
e42193,e29797,最高车速,最高车速
e42193,e25490,乘员人数,乘员人数
e31012,e31012,中文名,中文名
e31012,e52550,外文名,外文名
e31012,e25711,职业,职业
e31012,e9591,国籍,国籍
e6913,e6913,中文名,中文名
e6913,e52088,枪管长,枪管长
e6913,e48239,卡宾枪长,卡宾枪长
e6913,e17473,全枪长,全枪长
e35484,e35484,中文名,中文名
e35484,e9419,外文名,外文名
e35484,e11733,性质,性质
e35484,e11444,国家,国家
e24574,e24574,中文名,中文名
e24574,e16362,外文名,外文名
e24574,e31582,民族,民族
e24574,e16362,信仰,信仰
e24574,e43657,性别,性别
e11823,e11823,中文名,中文名
e11823,e1200,外文名,外文名
e11823,e5307,生产单位,生产单位
e11823,e44675,单位,单位
e11823,e11823,中文名,中文名
e11823,e5307,生产单位,生产单位
e11823,e44675,单位,单位
e11823,e1200,外文名,外文名
e33057,e33057,中文名,中文名
e33057,e22279,外文名,外文名
e33057,e35909,口径,口径
e33057,e24967,研发公司,研发公司
e33057,e44583,国家,国家
e47462,e53027,中文名,中文名
e47462,e53082,外文名,外文名
e47462,e40243,生产,生产
e47462,e31843,产量,产量
e47462,e15808,重量,重量
e47462,e21254,退役时间,退役时间
e47462,e38731,前型,前型
e47462,e19599,国家,国家
e47462,e23575,现况,现况
e47462,e53114,设计师,设计师
e27232,e12798,中文名,中文名
e27232,e39901,类别,类别
e27232,e19599,地区,地区
e27232,e27232,简称,简称
e14247,e14247,中文名,中文名
e14247,e44220,国籍,国籍
e14247,e33130,出生日期,出生日期
e14247,e7987,逝世日期,逝世日期
e47462,e41530,类型,类型
e35273,e35273,中文名,中文名
e35273,e44220,国籍,国籍
e35273,e31582,民族,民族
e50456,e50456,中文名,中文名
e50456,e44220,国籍,国籍
e50456,e52747,职业,职业
e50456,e19856,逝世日期,逝世日期
e27957,e27957,中文名,中文名
e27957,e31439,出生日期,出生日期
e27957,e22585,籍贯,籍贯
e27957,e36300,逝世日期,逝世日期
e32254,e32254,中文名,中文名
e32254,e44220,国籍,国籍
e32254,e17962,籍贯,籍贯
e32254,e30771,出生日期,出生日期
e12909,e12909,中文名,中文名
e12909,e41634,外文名,外文名
e12909,e39702,逝世日期,逝世日期
e12909,e961,出生日期,出生日期
e41100,e41100,中文名,中文名
e41100,e12047,外文名,外文名
e41100,e2980,使用者,使用者
e41100,e39658,现行版本,现行版本
e41100,e50595,起源,起源
e24347,e24347,中文名,中文名
e24347,e42720,外文名,外文名
e24347,e1375,原料,原料
e24347,e5911,危害,危害
e24347,e30616,类别,类别
e32914,e32914,中文名,中文名
e32914,e33390,类型,类型
e32914,e45058,原产国,原产国
e24347,e24347,中文名,中文名
e24347,e42720,外文名,外文名
e24347,e1375,原料,原料
e24347,e5911,危害,危害
e24347,e30616,类别,类别
e5638,e24120,出生日期,出生日期
e5638,e2215,职业,职业
e5638,e41557,逝世日期,逝世日期
e24347,e24347,中文名,中文名
e24347,e42720,外文名,外文名
e24347,e1375,原料,原料
e24347,e5911,危害,危害
e24347,e30616,类别,类别
e2018,e2018,中文名,中文名
e2018,e44220,国籍,国籍
e2018,e38415,出生日期,出生日期
e2018,e15370,逝世日期,逝世日期
e51418,e44963,设计部门,设计部门
e51418,e22411,根据,根据
e51418,e51418,中文名,中文名
e51418,e3664,正式启用,正式启用
e51418,e50243,设计元素,设计元素
e22979,e22407,中文名,中文名
e22979,e40310,外文名,外文名
e51418,e50629,颁发对象,颁发对象
e22979,e29819,兴建时间,兴建时间
e22979,e36317,类型,类型
e27373,e27373,中文名,中文名
e27373,e26047,职务,职务
e27373,e37754,参加革命时间,参加革命时间
e52497,e52497,中文名,中文名
e52497,e44220,国籍,国籍
e52497,e51271,出生日期,出生日期
e26324,e26324,中文名,中文名
e26324,e17524,参加革命时间,参加革命时间
e26324,e43877,生前职务,生前职务
e22979,e41313,代表舰,代表舰
e32914,e32914,中文名,中文名
e32914,e33390,类型,类型
e32914,e45058,原产国,原产国
e53285,e53285,中文名,中文名
e53285,e44220,国籍,国籍
e53285,e9629,出生日期,出生日期
e17701,e17701,中文名,中文名
e17701,e14042,出生日期,出生日期
e17701,e5962,出生地,出生地
e17701,e28731,逝世日期,逝世日期
e22819,e22819,中文名,中文名
e22819,e3769,建造,建造
e22819,e12460,类型,类型
e22819,e29383,下水,下水
e7062,e7062,中文名,中文名
e7062,e34677,类别,类别
e7062,e26086,用途,用途
e7062,e29470,口径,口径
e7062,e4508,特点,特点
e7062,e27986,属性,属性
e52265,e52265,中文名,中文名
e52265,e28005,民族,民族
e52265,e43586,职业,职业
e52265,e6874,出生地,出生地
e36468,e36468,作品名称,作品名称
e36468,e52011,外文名称,外文名称
e36468,e7131,创作年代,创作年代
e36468,e44558,作品出处,作品出处
e36468,e49930,字数,字数
e36468,e7672,作者,作者
e36468,e47170,类别,类别
e46414,e46414,中文名,中文名
e46414,e48453,别名,别名
e46414,e43657,性别,性别
e46414,e50564,军队,军队
e46414,e19988,职务,职务
e46414,e2215,职业,职业
e4408,e4408,中文名,中文名
e4408,e11350,别名,别名
e4408,e9892,出生地,出生地
e4408,e35812,出生日期,出生日期
e4408,e24642,字,字
e4408,e44220,国籍,国籍
e52642,e52642,中文名,中文名
e52642,e18741,研制单位,研制单位
e52642,e38994,国家,国家
e52642,e11113,研制时间,研制时间
e52642,e4738,服役时间,服役时间
e5352,e5352,中文名,中文名
e5352,e24585,外文名,外文名
e5352,e49605,职业,职业
e47657,e47657,中文名,中文名
e47657,e31769,逝世日期,逝世日期
e47657,e23117,参加革命时间,参加革命时间
e47657,e52964,生前职务,生前职务
e52642,e34970,北约代号,北约代号
e4787,e4787,中文名,中文名
e4787,e44220,国籍,国籍
e4787,e9349,出生日期,出生日期
e4787,e17125,逝世日期,逝世日期
e4787,e32124,职业,职业
e4787,e8393,别名,别名
e4787,e41812,信仰,信仰
e16855,e16855,中文名,中文名
e16855,e44220,国籍,国籍
e16855,e2515,出生地,出生地
e16855,e638,出生日期,出生日期
e16855,e7987,逝世日期,逝世日期
e16855,e2215,职业,职业
e52642,e52642,中文名,中文名
e52642,e18741,研制单位,研制单位
e52642,e11113,研制时间,研制时间
e52642,e4738,服役时间,服役时间
e52642,e38994,国家,国家
e52642,e34970,北约代号,北约代号
e16855,e13590,民族,民族
e2998,e2998,中文名,中文名
e2998,e13590,民族,民族
e2998,e43657,性别,性别
e30673,e30673,中文名,中文名
e30673,e11859,外文名,外文名
e30673,e11681,主要成就,主要成就
e30673,e47322,出生日期,出生日期
e10691,e10691,中文名,中文名
e10691,e44220,国籍,国籍
e10691,e5285,出生日期,出生日期
e10691,e37782,逝世日期,逝世日期
e10691,e50476,出生地,出生地
e29800,e31582,民族,民族
e29800,e6128,出生日期,出生日期
e29800,e2901,逝世日期,逝世日期
e29800,e33203,主要成就,主要成就
e29800,e34778,出生地,出生地
e29800,e29800,中文名,中文名
e27746,e27746,中文名,中文名
e27746,e31491,外文名,外文名
e27746,e12157,研制单位,研制单位
e27746,e12157,国别,国别
e27746,e27746,中文名,中文名
e27746,e31491,外文名,外文名
e27746,e12157,国别,国别
e27746,e12157,研制单位,研制单位
e49305,e49305,中文名,中文名
e49305,e31769,逝世日期,逝世日期
e49305,e24430,参加革命时间,参加革命时间
e49305,e49797,职务,职务
e13902,e13902,中文名,中文名
e13902,e44220,国籍,国籍
e13902,e43657,性别,性别
e13902,e43893,籍贯,籍贯
e29474,e29474,中文名,中文名
e29474,e48304,外文名,外文名
e29474,e22120,现状,现状
e29474,e49697,用途,用途
e2527,e2527,中文名,中文名
e2527,e1918,出生地,出生地
e2527,e19003,出生日期,出生日期
e2527,e7787,逝世日期,逝世日期
e8386,e8386,名称,名称
e8386,e8276,发生时间,发生时间
e8386,e2300,地点,地点
e43773,e43773,软件名称,软件名称
e43773,e50615,开发商,开发商
e43773,e32804,软件版本,软件版本
e43773,e24306,软件语言,软件语言
e43773,e38149,软件平台,软件平台
e43773,e43773,软件名称,软件名称
e43773,e50615,开发商,开发商
e43773,e38149,软件平台,软件平台
e43773,e24306,软件语言,软件语言
e43773,e32804,软件版本,软件版本
e27482,e27482,中文名,中文名
e27482,e44220,国籍,国籍
e27482,e10362,逝世日期,逝世日期
e27482,e48531,职业,职业
e27482,e35663,出生日期,出生日期
e32131,e32131,中文名,中文名
e32131,e33748,别名,别名
e32131,e44220,国籍,国籍
e32131,e38494,出生日期,出生日期
e32131,e39593,逝世日期,逝世日期
e32131,e31582,民族,民族
e8386,e8386,名称,名称
e8386,e8276,发生时间,发生时间
e8386,e2300,地点,地点
e22929,e22929,中文名,中文名
e22929,e44220,国籍,国籍
e22929,e28559,民族,民族
e22929,e40708,逝世日期,逝世日期
e22929,e2389,职业,职业
e22929,e41112,毕业院校,毕业院校
e22929,e8679,主要成就,主要成就
e22929,e19310,儿子,儿子
e22929,e48874,出生日期,出生日期
e856,e856,中文名,中文名
e856,e37807,出生地,出生地
e856,e25330,代表作品,代表作品
e856,e13590,朝代,朝代
e4998,e4998,中文名,中文名
e4998,e37758,身份,身份
e4998,e37161,牺牲时间,牺牲时间
e4998,e5283,居民,居民
e2581,e39520,中文名,中文名
e2581,e1035,所属国,所属国
e2581,e12634,所属系统,所属系统
e2581,e24598,最大射高,最大射高
e2581,e24598,最大射高,最大射高
e2581,e39520,中文名,中文名
e2581,e12634,所属系统,所属系统
e2581,e1035,所属国,所属国
e33801,e33801,中文名,中文名
e33801,e11407,长,长
e33801,e18947,排水量,排水量
e33801,e25816,宽,宽
e42112,e42112,名称,名称
e42112,e22950,时间,时间
e42112,e32811,结果,结果
e42112,e34998,参战方兵力,参战方兵力
e42112,e12033,参战方,参战方
e20248,e20248,中文名,中文名
e20248,e19217,蒸汽压力,蒸汽压力
e20248,e9733,发射炮,发射炮
e20248,e11665,国籍,国籍
e28847,e28847,中文名,中文名
e28847,e23117,逝世日期,逝世日期
e28847,e23117,参加革命时间,参加革命时间
e48838,e34966,字号,字号
e28847,e38892,牺牲地点,牺牲地点
e48838,e27947,所处时代,所处时代
e48838,e2107,籍贯,籍贯
e48838,e51419,职业,职业
e48838,e5387,官职,官职
e48838,e40697,爵位,爵位
e48838,e48838,本名,本名
e48838,e29318,追赠,追赠
e52661,e52661,中文名,中文名
e52661,e14952,外文名,外文名
e52661,e16921,用途,用途
e52661,e48182,现状,现状
e2155,e2155,中文名,中文名
e2155,e43657,性别,性别
e2155,e44220,国籍,国籍
e2155,e13261,籍贯,籍贯
e2155,e35952,职业,职业
e826,e826,中文名,中文名
e826,e282,别名,别名
e826,e44220,国籍,国籍
e826,e50064,出生日期,出生日期
e826,e31582,民族,民族
e826,e13903,逝世日期,逝世日期
e11552,e11552,中文名,中文名
e11552,e44220,国籍,国籍
e11552,e13226,出生地,出生地
e11552,e43657,性别,性别
e15956,e15956,中文名,中文名
e15956,e32995,出生日期,出生日期
e15956,e26048,父亲,父亲
e15956,e26074,主要成就,主要成就
e44639,e44639,中文名,中文名
e44639,e12178,外文名,外文名
e44639,e33186,类别,类别
e44639,e48916,任务,任务
e44639,e44583,国籍,国籍
e5982,e39312,外文名,外文名
e5982,e45144,出生地,出生地
e5982,e13922,逝世日期,逝世日期
e5982,e2215,职业,职业
e5982,e30479,毕业院校,毕业院校
e5982,e32555,代表作品,代表作品
e5982,e24715,军衔,军衔
e5982,e10492,出生日期,出生日期
e6269,e6269,中文名称,中文名称
e6269,e11722,大小,大小
e6269,e49939,内部,内部
e6269,e34613,重量,重量
e26466,e26466,中文名,中文名
e26466,e31582,民族,民族
e26466,e29560,出生地,出生地
e26466,e2502,职业,职业
e44639,e44639,中文名,中文名
e44639,e12178,外文名,外文名
e44639,e33186,类别,类别
e44639,e48916,任务,任务
e44639,e44583,国籍,国籍
e35499,e35499,中文名,中文名
e35499,e22253,国家,国家
e35499,e16350,参照,参照
e35499,e2660,本质,本质
e35499,e35499,中文名,中文名
e35499,e22253,国家,国家
e35499,e16350,参照,参照
e35499,e2660,本质,本质
e43573,e43573,中文名,中文名
e43573,e18953,生产厂家,生产厂家
e43573,e18953,重量,重量
e43573,e47314,外文名,外文名
e1632,e1632,中文名,中文名
e1632,e21254,出现时间,出现时间
e1632,e19599,率先缔造者,率先缔造者
e1632,e590,特色,特色
e34803,e34803,中文名,中文名
e34803,e34527,出生地,出生地
e34803,e15735,出生日期,出生日期
e34803,e30771,逝世日期,逝世日期
e13637,e13637,中文名,中文名
e13637,e44220,国籍,国籍
e13637,e13590,民族,民族
e13637,e26918,出生地,出生地
e17789,e17789,中文名,中文名
e17789,e44220,国籍,国籍
e17789,e43657,性别,性别
e17789,e13590,民族,民族
e23996,e23996,中文名,中文名
e23996,e2215,职业,职业
e23996,e23117,参加革命时间,参加革命时间
e23996,e33510,隶属部队,隶属部队
e17146,e17146,中文名,中文名
e17146,e24170,镇海,镇海
e17146,e50182,地点,地点
e17146,e23147,发生时间,发生时间
e43819,e32341,中文名称,中文名称
e43819,e36926,英文名称,英文名称
e43819,e44220,国家,国家
e43819,e11790,服役时间,服役时间
e47232,e47232,中文名,中文名
e47232,e38500,外文名,外文名
e47232,e33874,别名,别名
e41279,e41279,中文名称,中文名称
e41279,e41469,英文名称,英文名称
e41279,e44583,国家,国家
e41279,e582,前型/级,前型/级
e41279,e51344,研制单位,研制单位
e52761,e6113,中文名,中文名
e52761,e21586,发动机功率,发动机功率
e52761,e2113,外文名,外文名
e52761,e14858,转弯速度,转弯速度
e52761,e38685,乘员,乘员
e52761,e19516,长度,长度
e52761,e27838,宽度,宽度
e52761,e37531,高度,高度
e52761,e2894,重度,重度
e52761,e12525,发动机,发动机
e52761,e2054,速度,速度
e52761,e15231,最大行程,最大行程
e52761,e13947,装甲,装甲
e52761,e28514,主要武器,主要武器
e52761,e16621,辅助武器,辅助武器
e52761,e37074,最大速度,最大速度
e21962,e21962,中文名,中文名
e21962,e9476,职业类别,职业类别
e21962,e40221,出现时期,出现时期
e21962,e37411,武器,武器
e24846,e24846,中文名,中文名
e24846,e44220,国籍,国籍
e24846,e13590,民族,民族
e24846,e47949,出生日期,出生日期
e24846,e30771,逝世日期,逝世日期
e6201,e6201,中文名,中文名
e6201,e44752,外文名,外文名
e6201,e6201,中文名,中文名
e6201,e44752,外文名,外文名
e17644,e17644,中文名,中文名
e17644,e51081,弹长,弹长
e17644,e24680,弹径,弹径
e17644,e46198,弹重,弹重
e33645,e33645,中文名,中文名
e33645,e22093,出生地,出生地
e33645,e30771,逝世日期,逝世日期
e33645,e8274,出生日期,出生日期
e46377,e46377,中文名,中文名
e46377,e11940,外文名,外文名
e46377,e16566,国家,国家
e46377,e39706,制造时间,制造时间
e46377,e836,攻击类型,攻击类型
e46377,e16821,移动速度,移动速度
e46377,e6673,制造建筑,制造建筑
e46377,e26681,载弹量,载弹量
e46377,e52935,所属阵营,所属阵营
e46377,e42358,出处,出处
e46377,e32723,价格,价格
e8266,e17947,生前职务,生前职务
e8266,e29382,参加革命时间,参加革命时间
e8266,e8266,中文名,中文名
e25911,e25911,中文名,中文名
e25911,e12625,游戏类型,游戏类型
e25911,e37339,大小,大小
e25911,e15983,语言,语言
e11825,e11825,中文名,中文名
e11825,e18221,出生地,出生地
e11825,e15370,逝世日期,逝世日期
e11825,e15354,出生日期,出生日期
e3371,e3371,中文名,中文名
e3371,e22615,字,字
e3371,e15771,号,号
e12682,e50890,中文名,中文名
e12682,e44220,制片地区,制片地区
e12682,e49909,编剧,编剧
e12682,e10066,片长,片长
e12682,e29225,对白语言,对白语言
e43759,e43759,中文名,中文名
e43759,e23117,参加革命时间,参加革命时间
e43759,e43877,生前职务,生前职务
e24613,e25044,出生日期,出生日期
e24613,e20594,籍贯,籍贯
e24613,e35408,逝世日期,逝世日期
e27039,e27039,中文名,中文名
e27039,e44220,国籍,国籍
e27039,e13590,民族,民族
e27039,e43657,性别,性别
e31721,e31721,中文名,中文名
e31721,e24430,参加革命时间,参加革命时间
e31721,e23117,牺牲时间,牺牲时间
e31721,e50001,政治面貌,政治面貌
e46930,e17524,参加革命时间,参加革命时间
e46930,e1773,职务,职务
e46930,e46930,中文名,中文名
e52957,e52957,中文名,中文名
e52957,e44220,国籍,国籍
e52957,e36723,出生地,出生地
e52957,e23117,逝世日期,逝世日期
e52957,e13683,出生日期,出生日期
e38247,e38247,中文名,中文名
e38247,e23749,数量,数量
e38247,e2955,下水,下水
e38247,e46561,服役,服役
e38247,e31352,外文名,外文名
e52043,e25044,出生日期,出生日期
e52043,e29382,逝世日期,逝世日期
e52043,e44790,籍贯,籍贯
e52043,e52043,中文名,中文名
e15097,e15097,中文名,中文名
e15097,e36501,弹药量,弹药量
e15097,e32503,射速,射速
e15097,e12039,杀伤力,杀伤力
e18836,e18836,中文名,中文名
e18836,e4922,将领,将领
e18836,e33351,兵器特点,兵器特点
e23236,e23236,名称,名称
e23236,e34829,地点,地点
e23236,e47305,时间,时间
e23236,e30606,参战方,参战方
e17588,e17588,中文名,中文名
e17588,e15428,时间,时间
e24796,e24796,中文名,中文名
e24796,e44220,国籍,国籍
e24796,e10084,出生地,出生地
e24796,e43657,性别,性别
e15044,e15044,中文名,中文名
e15044,e27267,全长,全长
e15044,e22381,排水量,排水量
e15044,e4512,全幅,全幅
e49471,e49471,中文名,中文名
e49471,e35245,外文名,外文名
e49471,e4748,正面装甲,正面装甲
e49471,e19599,国家,国家
e47418,e47418,中文名,中文名
e47418,e13590,民族,民族
e47418,e40492,出生日期,出生日期
e47418,e29140,逝世日期,逝世日期
e47418,e52089,毕业院校,毕业院校
e47418,e47319,主要成就,主要成就
e47418,e24004,信仰,信仰
e47418,e42346,代表作品,代表作品
e47418,e47229,性别,性别
e49471,e49471,中文名,中文名
e49471,e35245,外文名,外文名
e49471,e19599,国家,国家
e47418,e42932,别名,别名
e26506,e26506,本名,本名
e26506,e2059,出生日期,出生日期
e26506,e31769,逝世日期,逝世日期
e26506,e15389,主要作品,主要作品
e49471,e4748,正面装甲,正面装甲
e19811,e19811,中文名,中文名
e19811,e14207,出生日期,出生日期
e19811,e31769,逝世日期,逝世日期
e47436,e47436,中文名,中文名
e47436,e52237,逝世日期,逝世日期
e47436,e15699,参加革命时间,参加革命时间
e34247,e4349,时间,时间
e34247,e34247,中文名,中文名
e34247,e32962,又称,又称
e34247,e45882,国籍,国籍
e25718,e25718,中文名,中文名
e25718,e7787,出生日期,出生日期
e47436,e8653,职务,职务
e25718,e15255,逝世日期,逝世日期
e25718,e40459,职业,职业
e25718,e15027,出生地,出生地
e5650,e27326,中文名,中文名
